Order Date,Row ID,Order ID,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit
28/01/2020,4784,US-2017-147984,Standard Class,GB-14575,Consumer,United States,Wichita,Kansas,67212,Central,OFF-PA-10000806,Xerox 1934,Office Supplies,Paper,279.90,5,0,137.15
28/01/2020,6778,US-2017-166037,Standard Class,CL-12700,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,449.91,9,0,157.47
29/01/2020,3886,US-2017-127341,Standard Class,CK-12595,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders,12.13,4,0.8,-20.62
29/01/2020,5030,CA-2017-139304,Standard Class,VG-21790,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001216,Newell 339,Office Supplies,Art,8.34,3,0,2.17
29/01/2020,5031,CA-2017-139304,Standard Class,VG-21790,Consumer,United States,San Francisco,California,94109,West,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,8.57,1,0,2.23
29/01/2020,5032,CA-2017-139304,Standard Class,VG-21790,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,Binders,119.62,8,0.2,40.37
29/01/2020,7028,CA-2017-131653,Standard Class,RD-19585,Consumer,United States,New York City,New York,10011,East,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,Labels,5.22,2,0,2.40
29/01/2020,8590,CA-2017-145338,First Class,BD-11770,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Art,4.77,2,0.2,0.48
29/01/2020,9915,CA-2017-160927,Second Class,TM-21010,Consumer,United States,Marion,Iowa,52302,Central,OFF-PA-10003848,Xerox 1997,Office Supplies,Paper,12.96,2,0,6.22
29/01/2020,9916,CA-2017-160927,Second Class,TM-21010,Consumer,United States,Marion,Iowa,52302,Central,OFF-PA-10000176,Xerox 1887,Office Supplies,Paper,94.85,5,0,45.53
29/01/2020,9917,CA-2017-160927,Second Class,TM-21010,Consumer,United States,Marion,Iowa,52302,Central,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage,13.48,1,0,3.50
29/01/2020,9918,CA-2017-160927,Second Class,TM-21010,Consumer,United States,Marion,Iowa,52302,Central,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,14.91,3,0,4.62
30/01/2020,771,CA-2017-104220,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,18.28,2,0,9.14
30/01/2020,772,CA-2017-104220,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,TEC-PH-10004614,AT&T 841000 Phone,Technology,Phones,207.00,3,0,51.75
30/01/2020,773,CA-2017-104220,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,Binders,32.35,5,0,16.18
30/01/2020,774,CA-2017-104220,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,7.71,1,0,3.47
30/01/2020,775,CA-2017-104220,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,Office Supplies,Art,40.30,2,0,10.88
30/01/2020,776,CA-2017-104220,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings,34.58,7,0,14.52
30/01/2020,2922,CA-2017-164329,Same Day,MM-17920,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,Office Supplies,Storage,129.30,2,0,6.47
30/01/2020,4144,CA-2017-112725,Standard Class,EH-14125,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art,12.74,7,0,5.73
30/01/2020,4145,CA-2017-112725,Standard Class,EH-14125,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10001227,Newell 338,Office Supplies,Art,8.82,3,0,2.38
30/01/2020,4146,CA-2017-112725,Standard Class,EH-14125,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Furniture,Chairs,120.78,1,0.2,-13.59
30/01/2020,5485,CA-2017-148999,Standard Class,EB-13870,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,419.14,4,0.2,-68.11
30/01/2020,8268,CA-2017-121790,Standard Class,LP-17095,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,69.38,1,0.5,-47.18
30/01/2020,8269,CA-2017-121790,Standard Class,LP-17095,Consumer,United States,Aurora,Illinois,60505,Central,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies,31.68,4,0.2,2.77
30/01/2020,8270,CA-2017-121790,Standard Class,LP-17095,Consumer,United States,Aurora,Illinois,60505,Central,TEC-PH-10002584,Samsung Galaxy S4,Technology,Phones,2003.17,4,0.2,250.40
30/01/2020,8271,CA-2017-121790,Standard Class,LP-17095,Consumer,United States,Aurora,Illinois,60505,Central,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,9.34,2,0.2,3.15
30/01/2020,8366,CA-2017-157273,First Class,SZ-20035,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10002275,Mitel 5320 IP Phone VoIP phone,Technology,Phones,604.77,4,0.2,60.48
02/02/2020,131,US-2017-164147,First Class,DW-13585,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones,59.97,5,0.4,-11.99
02/02/2020,132,US-2017-164147,First Class,DW-13585,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Xerox 1916,Office Supplies,Paper,78.30,2,0.2,29.36
02/02/2020,133,US-2017-164147,First Class,DW-13585,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Staples,Office Supplies,Fasteners,21.46,9,0.2,6.97
02/02/2020,5145,CA-2017-161333,Standard Class,JL-15835,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,Furnishings,86.26,2,0,29.33
02/02/2020,5146,CA-2017-161333,Standard Class,JL-15835,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Storage,139.04,4,0,38.93
02/02/2020,5147,CA-2017-161333,Standard Class,JL-15835,Consumer,United States,Los Angeles,California,90045,West,OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,Office Supplies,Appliances,46.80,4,0,16.38
02/02/2020,8747,CA-2017-128076,Standard Class,BO-11350,Corporate,United States,San Diego,California,92105,West,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,210.58,2,0,12.63
02/02/2020,8748,CA-2017-128076,Standard Class,BO-11350,Corporate,United States,San Diego,California,92105,West,OFF-BI-10003638,GBC Durable Plastic Covers,Office Supplies,Binders,30.96,2,0.2,10.06
02/02/2020,8749,CA-2017-128076,Standard Class,BO-11350,Corporate,United States,San Diego,California,92105,West,TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,239.98,2,0.2,39.00
03/02/2020,1321,CA-2017-167703,Standard Class,MC-17575,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,5.23,3,0.7,-4.18
03/02/2020,1322,CA-2017-167703,Standard Class,MC-17575,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,285.55,2,0.2,35.69
03/02/2020,4755,CA-2017-126354,Standard Class,SC-20380,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,Binders,3.88,2,0.7,-2.59
03/02/2020,4756,CA-2017-126354,Standard Class,SC-20380,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper,115.30,3,0.2,40.35
03/02/2020,7445,CA-2017-127474,Second Class,RD-19810,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001166,Xerox 2,Office Supplies,Paper,5.18,1,0.2,1.81
03/02/2020,7446,CA-2017-127474,Second Class,RD-19810,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001033,Xerox 1893,Office Supplies,Paper,65.58,2,0.2,23.77
03/02/2020,7447,CA-2017-127474,Second Class,RD-19810,Home Office,United States,Chicago,Illinois,60610,Central,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,22.20,1,0.6,-26.09
03/02/2020,7448,CA-2017-127474,Second Class,RD-19810,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10000418,Xerox 189,Office Supplies,Paper,419.40,5,0.2,146.79
04/02/2020,7065,CA-2017-169474,Standard Class,JF-15355,Consumer,United States,Rochester,New York,14609,East,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,32.67,3,0,8.49
05/02/2020,6567,CA-2017-131282,Second Class,CB-12025,Consumer,United States,Waco,Texas,76706,Central,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,243.99,4,0.8,-426.99
05/02/2020,6568,CA-2017-131282,Second Class,CB-12025,Consumer,United States,Waco,Texas,76706,Central,OFF-AR-10003087,Staples in misc. colors,Office Supplies,Art,7.12,5,0.2,0.71
05/02/2020,6839,CA-2017-107517,Standard Class,FC-14335,Corporate,United States,Torrance,California,90503,West,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances,1640.70,5,0,459.40
05/02/2020,6840,CA-2017-107517,Standard Class,FC-14335,Corporate,United States,Torrance,California,90503,West,TEC-PH-10003505,Geemarc AmpliPOWER60,Technology,Phones,371.20,5,0.2,41.76
06/02/2020,2263,CA-2017-122994,First Class,MV-17485,Consumer,United States,Arlington,Virginia,22204,South,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,359.97,3,0,79.19
06/02/2020,5973,CA-2017-115105,Standard Class,BD-11770,Consumer,United States,New York City,New York,10024,East,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,240.78,1,0.2,30.10
06/02/2020,7026,US-2017-101840,Standard Class,SP-20545,Corporate,United States,New York City,New York,10024,East,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,Technology,Phones,227.46,6,0,65.96
06/02/2020,7027,US-2017-101840,Standard Class,SP-20545,Corporate,United States,New York City,New York,10024,East,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,46.24,4,0.2,15.61
06/02/2020,7355,CA-2017-154102,Standard Class,SN-20560,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001593,Xerox 1947,Office Supplies,Paper,29.90,5,0,13.46
09/02/2020,3085,CA-2017-118773,Standard Class,TP-21415,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Office Supplies,Binders,252.78,4,0.8,-417.09
09/02/2020,3086,CA-2017-118773,Standard Class,TP-21415,Consumer,United States,Houston,Texas,77070,Central,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories,127.98,2,0.2,16.00
09/02/2020,3087,CA-2017-118773,Standard Class,TP-21415,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10000550,Stacking Trays by OIC,Furniture,Furnishings,3.98,2,0.6,-2.69
09/02/2020,3088,CA-2017-118773,Standard Class,TP-21415,Consumer,United States,Houston,Texas,77070,Central,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances,12.99,2,0.8,-32.48
09/02/2020,5961,CA-2017-150602,Second Class,ML-17395,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,21.12,4,0,6.55
09/02/2020,7246,CA-2017-145807,Standard Class,SB-20170,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,354.90,5,0,17.75
10/02/2020,1535,CA-2017-124086,Standard Class,MP-18175,Home Office,United States,Laguna Niguel,California,92677,West,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,203.98,2,0.15,16.80
10/02/2020,2368,CA-2017-123659,First Class,MN-17935,Consumer,United States,Clinton,Maryland,20735,East,OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),Office Supplies,Paper,23.12,4,0,11.33
11/02/2020,1520,CA-2017-116204,Second Class,VW-21775,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,21.34,7,0.2,7.73
11/02/2020,3146,CA-2017-131828,Second Class,CS-11845,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,963.14,4,0.2,108.35
11/02/2020,3147,CA-2017-131828,Second Class,CS-11845,Corporate,United States,Seattle,Washington,98105,West,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,88.78,3,0.2,7.77
11/02/2020,8483,US-2017-118535,Standard Class,DJ-13510,Corporate,United States,New York City,New York,10024,East,OFF-LA-10001297,Avery 473,Office Supplies,Labels,20.70,2,0,9.94
11/02/2020,9239,CA-2017-138156,First Class,MM-17260,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,147.57,2,0.2,-3.69
13/02/2020,2730,CA-2017-104801,Standard Class,FH-14350,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Newell 311,Office Supplies,Art,6.63,3,0,1.79
13/02/2020,2731,CA-2017-104801,Standard Class,FH-14350,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,Accessories,799.96,4,0,343.98
13/02/2020,2732,CA-2017-104801,Standard Class,FH-14350,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,107.53,1,0,21.51
13/02/2020,5598,CA-2017-151176,Standard Class,SV-20785,Consumer,United States,Baltimore,Maryland,21215,East,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,Office Supplies,Supplies,25.02,3,0,6.51
13/02/2020,5599,CA-2017-151176,Standard Class,SV-20785,Consumer,United States,Baltimore,Maryland,21215,East,OFF-AR-10000614,Barrel Sharpener,Office Supplies,Art,10.71,3,0,2.78
13/02/2020,7119,CA-2017-104906,Standard Class,JP-15460,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001184,Xerox 1903,Office Supplies,Paper,17.94,3,0,8.79
13/02/2020,9633,CA-2017-154809,Standard Class,MH-17455,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,90.64,8,0,38.98
16/02/2020,3780,CA-2017-118521,Standard Class,LF-17185,Consumer,United States,New York City,New York,10035,East,OFF-PA-10003465,Xerox 1912,Office Supplies,Paper,37.94,2,0,18.21
16/02/2020,6313,CA-2017-120019,Standard Class,NG-18355,Corporate,United States,Fairfield,Connecticut,6824,East,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,579.51,3,0,81.13
16/02/2020,6314,CA-2017-120019,Standard Class,NG-18355,Corporate,United States,Fairfield,Connecticut,6824,East,TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,14.99,1,0,7.35
16/02/2020,8673,CA-2017-163265,Standard Class,JS-16030,Consumer,United States,Decatur,Illinois,62521,Central,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,18.37,2,0.2,6.20
16/02/2020,8674,CA-2017-163265,Standard Class,JS-16030,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,600.56,3,0.3,-8.58
16/02/2020,8675,CA-2017-163265,Standard Class,JS-16030,Consumer,United States,Decatur,Illinois,62521,Central,OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,Storage,50.35,3,0.2,-8.18
16/02/2020,8676,CA-2017-163265,Standard Class,JS-16030,Consumer,United States,Decatur,Illinois,62521,Central,OFF-AR-10004078,Newell 312,Office Supplies,Art,28.03,6,0.2,3.50
16/02/2020,8677,CA-2017-163265,Standard Class,JS-16030,Consumer,United States,Decatur,Illinois,62521,Central,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,7.69,1,0.6,-3.65
17/02/2020,3860,CA-2017-154039,Standard Class,JK-16120,Home Office,United States,Chicago,Illinois,60653,Central,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,480.96,3,0.5,-269.34
17/02/2020,3861,CA-2017-154039,Standard Class,JK-16120,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10002789,LG Exalt,Technology,Phones,124.79,1,0.2,10.92
17/02/2020,4362,US-2017-163195,Second Class,LL-16840,Consumer,United States,Lafayette,Louisiana,70506,South,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,29.16,3,0,8.46
17/02/2020,4653,CA-2017-132647,Standard Class,GH-14410,Home Office,United States,Perth Amboy,New Jersey,8861,East,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,11.76,2,0,5.76
17/02/2020,4654,CA-2017-132647,Standard Class,GH-14410,Home Office,United States,Perth Amboy,New Jersey,8861,East,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,166.45,5,0,39.95
17/02/2020,8106,CA-2017-159149,First Class,CR-12820,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,89.07,1,0.32,-17.03
17/02/2020,8107,CA-2017-159149,First Class,CR-12820,Home Office,United States,Houston,Texas,77041,Central,OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,Art,175.44,6,0.2,52.63
17/02/2020,8108,CA-2017-159149,First Class,CR-12820,Home Office,United States,Houston,Texas,77041,Central,TEC-PH-10000038,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,Phones,438.34,4,0.2,-87.67
17/02/2020,9344,CA-2017-109085,First Class,CK-12325,Home Office,United States,Troy,Ohio,45373,East,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables,455.97,5,0.4,-106.39
17/02/2020,9345,CA-2017-109085,First Class,CK-12325,Home Office,United States,Troy,Ohio,45373,East,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,5.72,5,0.7,-4.76
